Android,滴滴出行,移动互联网,1000-9999人,D轮及以上,35-45K·15薪,上海,5-10年本科,定期体检带薪年假免费班车补充医疗保险零食下午茶股票期权交通补助五险一金节日福利年终奖,Socket技术,,,,,,,,,
Android,搜狐媒体,互联网,10000人以上,已上市,20-35K·14薪,北京,3-5年本科,补充医疗保险交通补助五险一金年终奖带薪年假加班补助通讯补贴节日福利定期体检餐补,Android,,,,,,,,,
Android,360集团,互联网,1000-9999人,D轮及以上,20-40K·15薪,北京,3-5年本科,免费班车餐补交通补助通讯补贴,SDKJavaKotlin,,,,,,,,,
Android,软通动力信息技术集团,计算机软件,10000人以上,已上市,22-40K,南京,3-5年大专,节日福利带薪年假五险一金定期体检,android iostcp多线程,,,,,,,,,
Android,BOSS直聘,人力资源服务,1000-9999人,已上市,18-35K·14薪,北京,3-5年本科,住房补贴股票期权节日福利餐补五险一金补充医疗保险员工旅游交通补助定期体检带薪年假加班补助年终奖,Java,,,,,,,,,
Android,海康威视,计算机软件,10000人以上,已上市,12-24K·15薪,杭州,经验不限本科,通讯补贴餐补免息住房借款五险一金交通补助年终奖补充医疗保险带薪年假股票期权定期体检,AndroidJavaKotlinCocosCreatorNDK,,,,,,,,,
Android,中科创达软件,计算机软件,1000-9999人,已上市,15-30K·13薪,武汉,1-3年大专,餐补带薪年假住房补贴交通补助定期体检节日福利股票期权五险一金加班补助全勤奖员工旅游年终奖,FrameworkJava,,,,,,,,,
Android,滴滴,移动互联网,1000-9999人,D轮及以上,30-60K·15薪,上海,5-10年本科,补充医疗保险定期体检五险一金,FrameworkBinder多窗口AMS,,,,,,,,,
Android,realme,移动互联网,1000-9999人,不需要融资,20-21K,深圳,3-5年本科,五险一金餐补节日福利通讯补贴补充医疗保险员工旅游股票期权定期体检住房补贴带薪年假免费班车交通补助年终奖,计算机软件音频服务AudioServiAudioFling,,,,,,,,,
Android,小米,互联网,10000人以上,已上市,25-45K·14薪,北京,3-5年本科,年终奖节日福利12%公积金股票期权餐补补充医疗保险定期体检全勤奖带薪年假五险一金,FrameworkGITAndroid UImakefile图像渲染,,,,,,,,,
Android,软通动力,计算机软件,10000人以上,已上市,13-25K,杭州,3-5年大专,全勤奖团建活动加班补助节日福利员工旅游定期体检免费班车带薪年假零食下午茶五险一金,JavaAndroidadbAndroidSDKTCPHTTP,,,,,,,,,
Android,阿里巴巴集团,互联网,10000人以上,已上市,30-50K·16薪,北京,5-10年本科,年终奖餐补交通补助节日福利定期体检带薪年假补充医疗保险加班补助员工旅游五险一金免费班车股票期权,C++,,,,,,,,,
Android,哈啰出行,互联网,1000-9999人,D轮及以上,30-40K·14薪,上海,5-10年本科,定期体检餐补节日福利带薪年假股票期权年终奖五险一金,Android SDKAndroid Studiojava,,,,,,,,,
Android,上海小牛互娱,互联网,1000-9999人,不需要融资,18-35K,上海,经验不限大专,零食下午茶住房补贴全勤奖年终奖加班补助节日福利餐补五险一金员工旅游带薪年假,Android移动端网络协议Socket技术MVC开发,,,,,,,,,
Android,百度,互联网,10000人以上,已上市,20-25K·16薪,北京,经验不限本科,节日福利娱乐健身免费班车交通补助零食下午茶年终奖带薪年假加班补助餐补定期体检团队氛围好员工旅游住房补贴老板Nice补充医疗保险通讯补贴五险一金,AndroidJava,,,,,,,,,
Android,货拉拉科技,互联网,10000人以上,D轮及以上,25-50K·14薪,深圳,经验不限本科,带薪年假零食下午茶节日福利五险一金年终奖交通补助员工旅游,android,,,,,,,,,
Android,迅雷网络,互联网,1000-9999人,已上市,20-40K·16薪,深圳,3-5年本科,零食下午茶带薪年假五险一金定期体检员工旅游节日福利年终奖补充医疗保险,JavaKotlin,,,,,,,,,
Android,有赞,互联网,1000-9999人,已上市,18-25K·14薪,杭州,3-5年本科,年终奖餐补定期体检节日福利交通补助员工旅游通讯补贴免费班车带薪年假五险一金股票期权零食下午茶,GITJavaKotlinAndroidStudioFlutterMVVM,,,,,,,,,
Android,华为,计算机软件,10000人以上,不需要融资,15-30K,北京,经验不限本科,员工旅游年终奖加班补助零食下午茶交通补助住房补贴节日福利宵夜补充医疗保险带薪年假通讯补贴,社交AndroidJava音视频编解码视频,,,,,,,,,
Android,金山办公软件,移动互联网,1000-9999人,已上市,15-30K·14薪,武汉,1-3年本科,五险一金员工旅游带薪年假定期体检免费班车零食下午茶包吃年终奖节日福利补充医疗保险餐补,SDKSQLite,,,,,,,,,
Android,诚迈科技,计算机软件,1000-9999人,已上市,12-22K,武汉,1-3年本科,定期体检加班补助带薪年假五险一金,Android,,,,,,,,,
Android,诚迈科技,移动互联网,1000-9999人,已上市,15-30K,上海,经验不限本科,定期体检员工旅游股票期权加班补助餐补五险一金免费班车节日福利带薪年假,AndroidAPPcameraAPI2cameraAPPcamera,,,,,,,,,
Android,OPPO,互联网,10000人以上,不需要融资,30-50K,南京,5-10年本科,定期体检带薪年假零食下午茶股票期权五险一金年终奖,Framework架构师物联网Android软件工程师,,,,,,,,,
Android,快手,社交网络,10000人以上,已上市,20-40K·16薪,北京,3-5年本科,带薪年假补充医疗保险节日福利股票期权免费班车包吃交通补助零食下午茶餐补年终奖员工旅游住房补贴定期体检五险一金加班补助,AndroidStudio,,,,,,,,,
Android,中软国际,计算机软件,10000人以上,已上市,13-26K,清远,经验不限本科,定期体检五险一金餐补带薪年假年终奖节日福利零食下午茶加班补助员工旅游免费班车,网络安全,,,,,,,,,
Android,小红书,互联网,1000-9999人,D轮及以上,25-40K·15薪,北京,3-5年本科,带薪年假加班补助全勤奖五险一金员工旅游零食下午茶交通补助股票期权包吃定期体检住房补贴补充医疗保险节日福利年终奖,JavaKotlinSDK,,,,,,,,,
Android,腾讯,互联网,10000人以上,已上市,25-50K·18薪,广州,3-5年本科,全勤奖员工旅游股票期权带薪年假住房补贴节日福利年终奖餐补零食下午茶免费班车五险一金补充医疗保险定期体检,JavaC++Kotlin音视频编解码,,,,,,,,,
Android,京东集团,电子商务,10000人以上,已上市,20-30K·15薪,北京,3-5年本科,带薪年假免费班车包吃股票期权餐补交通补助员工旅游补充医疗保险定期体检年终奖零食下午茶五险一金节日福利,JavaFlutterSaaS,,,,,,,,,
Android,长城汽车数字化中心,汽车生产,10000人以上,已上市,20-35K·13薪,成都,5-10年本科,定期体检全勤奖加班补助节日福利年终奖五险一金带薪年假,C++Framework安卓App,,,,,,,,,
Android,法本,计算机软件,10000人以上,已上市,15-28K,上海,3-5年大专,节日福利企业文化零食下午茶加班补助定期体检五险一金员工旅游全勤奖年终奖带薪年假,MVC开发MVPMVVM,,,,,,,,,
Android,博彦科技,计算机软件,1000-9999人,已上市,12-21K,杭州,3-5年大专,免费班车节日福利定期体检五险一金带薪年假年终奖,JavaFlutter,,,,,,,,,
Android,阿里巴巴集团,互联网,10000人以上,已上市,25-50K·15薪,上海,1-3年本科,股票期权补充医疗保险节日福利餐补免费班车定期体检加班补助年终奖员工旅游五险一金交通补助带薪年假,JavaC++计算机软件,,,,,,,,,
Android,今日头条,移动互联网,10000人以上,不需要融资,25-50K·15薪,广州,经验不限本科,加班补助交通补助零食下午茶健身房节日福利通讯补贴六险一金员工旅游定期体检带薪年假免费班车年终奖餐补住房补贴试用期同薪六险一金补充医疗保险五险一金股票期权,javaKotlinC++sdkndk,,,,,,,,,
